company_name,name,description,link,start_date,host_company_domains,image,tweet_link,tweet_text,webinar_link,image_link,word
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1308843577716273152,We’re looking forward to @NetDiligence’s virtual Cyber Risk Summit from Sept. 29 – Oct. 7. Tune in for cutting-edge insights from industry experts who will be discussing emerging trends in today’s ever-changing #cyberlandscape. Register today! https://t.co/QM2W155LZ1 https://t.co/GvIYksoW5S,https://netdiligence.com/conferences/cyber-risk-summit-santa-monica-2020,http://pbs.twimg.com/media/EinPGSDX0AAdYGG.jpg,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1308828479551463425,We can’t wait to connect tomorrow at the @DataConnectors New Orleans &amp; Little Rock Cybersecurity Summit. It’s not too late to sign up! Register here: https://t.co/dt8eRqU94Y #CyberSecVirtual https://t.co/TnRUgnC79y,https://www.dataconnectors.com/events/neworleans-littlerock-2020/?aff=BlueVoyant,http://pbs.twimg.com/media/EinO7nqXcAIf7qx.jpg,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1308405693200785408,Want to hear from IT #security experts about the best #cyberdefense for your company's critical infrastructure? Don't miss tomorrow's @CyberSummitUSA’s Seventh Annual DC Metro Cybersecurity Summit. Register with code BLUEVOYANT20: https://t.co/Qr1MGXZSQX #cybersummit https://t.co/QjP3xD6u7P,https://cybersummitusa.com/summit/dcmetro20/,http://pbs.twimg.com/media/EigynqeX0AAEC4h.jpg,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1306141518953164800,"RT @DataConnectors: Join the Data Connectors #Cybersecurity Community at one of our upcoming #CyberSecVirtual summits for sessions, Q&amp;As, a…",,,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1304060503887679494,Join us virtually at next week's @Gartner_inc Security &amp; Risk Management Summit 2020 from September 14-17. Speak to our experts to learn about our exceptional intelligence and cyber defense offerings. #GartnerSEC https://t.co/khd4iBOFo9 #virtualevent https://t.co/xKiodjJiu1,https://www.gartner.com/en/conferences/na/security-risk-management-us,,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1303728772756234250,How do Structured Query Language injection (SGLi) attacks work? Read our latest blog to learn the three types of categories of SQL injections and how you can prevent an attack: https://t.co/EVyp5n2vTi #newblog #cyberattacks,https://www.bluevoyant.com/blog/sql-injection-attacks,,event
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1303374739461767171,"RT @CyberSummitUSA: The #VirtualCyberSecuritySummit is in #Denver THIS WEEK!

Join #SecurityExperts from @idmworks, @SailPoint, @ReliaQuest…",,,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1302961157007986690,"RT @CyberSummitUSA: The #VirtualCyberSecuritySummit is in #Denver THIS WEEK!

Join #SecurityExperts from @idmworks, @SailPoint, @ReliaQuest…",,,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1302245099280035840,"Tactics, techniques, and procedures of #cybercriminals are outpacing the ability to prevent breaches. Our #eBook outlines the cybersecurity costs and the most critical IT infrastructure to help you prepare for an intrusion into your environment. https://t.co/ITX0mt8ouy https://t.co/zT7sQe6IJ8",https://bit.ly/35d8TiO,http://pbs.twimg.com/media/EhFwxOqWsAA9zDY.jpg,event
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1301520323834068993,"Check out our latest blog, “Spear Phishing VS. Phishing - How to Avoid Becoming Bait”, for insights into how both types of email attacks work, who is most at risk, and how to prevent getting hooked: https://t.co/Qg2h3jnI34 #phishing #spearphishing #cybersecurity101",https://www.bluevoyant.com/blog/spear-phishing-vs-phishing,,event
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1301473505595265030,We're looking forward to meeting you on September 10th at @CyberSummitUSA’s fourth #Denver Cybersecurity Summit at our virtual booth. Sign-up with code BLUEVOYANT20 and gain access to keynote discussions from leading #cybersecurity experts: https://t.co/RBHAyN28BT #cybersummit https://t.co/UUd3wosLC3,https://cybersummitusa.com/summit/denver20/,http://pbs.twimg.com/media/Eg_DNojXYAIdaAW.jpg,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1301163371845292033,Don’t miss @_RobertHannigan's keynote at @Kuppingercole's #KCLive event tomorrow from 14:50PM CEST: “The Changing Cyber Threat Landscape for Enterprises”. Register now for free: https://t.co/ZFIL0t0zxk #cyberthreats #virtualevent https://t.co/J6remMt8ln,https://www.kuppingercole.com/sessions/4292,http://pbs.twimg.com/media/Eg6o4y7XkAEIub7.jpg,event
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1300855947468783617,Download our #eBook to discover how your organization can identify #cybersecurity costs that can help you prepare for the eventuality of an intrusion into your environment: https://t.co/0b8iTOjxTu #ransomware https://t.co/o4ubZ2SUcF,https://www.bluevoyant.com/economics-of-cybersecurity,http://pbs.twimg.com/media/Eg14xGrWoAAUQut.jpg,event
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1300488430795853830,"RT @CyberSummitUSA: DON'T FORGET to register for the #Chicago #VirtualCyberSecuritySummit on Tuesday, September, 1st!

Sign Up Now:
https:/…",,,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1299044005305446400,"In 2017, a mid-sized municipality came under attack by a sophisticated threat actor, putting critical government services at risk. Learn how BlueVoyant helped the municipality rapidly recover from #emotet #malware and prevented a repeat #databreach.  https://t.co/o3HLjmh2hq https://t.co/q0K2MZAbxX",https://bit.ly/3hyJLXn,http://pbs.twimg.com/media/EgadBcqWAAEtMI9.jpg,event
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1299036455621349376,"Meet the BlueVoyant team at next week’s @CyberSummitUSA Chicago Cybersecurity Summit. Sign up for free access to all keynote discussions and interactive panels, and connect with our security experts with code BLUEVOYANT20: https://t.co/SqLa10vFoA #Chicago #cybersummit",https://cybersummitusa.com/summit/chicago20/,,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1298664147937308676,"We’re proud to be joining @NodeIntl's #infosec partners team, helping its clients to build up their cyber prevention and detection defenses. Find out more about our offerings with any #DigitalRisk insurance policy: https://t.co/MqyWi0mgUY https://t.co/Ih9ZaShojj",https://www.nodeinternational.com/partners/,http://pbs.twimg.com/media/EgXIJgyXgAUz026.jpg,event
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1298228636026380290,"We can't wait to connect virtually on Thursday, August 27th at @CyberSummitUSA’s fifth #Dallas Cybersecurity Summit. Meet the BlueVoyant team exhibiting and join keynote discussions from industry experts. Register here with code BLUEVOYANT20: https://t.co/HD4ogZdQL7 https://t.co/YxWhDyXkbi",https://cybersummitusa.com/summit/dallas20/,http://pbs.twimg.com/media/EgQyavOXkAE6v6m.jpg,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1296039167831441408,"Will you be joining us at tomorrow's virtual @CyberSummitUSA Philadelphia Cybersecurity Summit? Register for free access to all keynote discussions and interactive panels, and connect with our #security experts with code BLUEVOYANT20: https://t.co/HL4MeTWTIn https://t.co/FNFn8Y29Tq",https://lnkd.in/ggMTTmM,http://pbs.twimg.com/media/Efx0iiSWAAEKme1.jpg,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1295691917921984515,We're looking forward to connecting tomorrow at the two-day @DataConnectors New York City Virtual Cybersecurity Summit. Meet the BlueVoyant team exhibiting at the show and join the #CISO panel discussions. Register here: https://t.co/3HedsaF4PL  #DataConnectors #CyberSecVirtual https://t.co/3aVdZGwF4O,https://www.dataconnectors.com/events/nyc2020/?aff=BlueVoyant,http://pbs.twimg.com/media/EfsJpRSXsAAcNBD.jpg,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1294302765045485568,"Next week on August 20th, we’ll be exhibiting virtually at @CyberSummitUSA’s second Philadelphia Cybersecurity Summit. Sign-up for complimentary access to all keynote discussions, and connect with our security experts with code BLUEVOYANT20:  https://t.co/q021yeCXwY https://t.co/7NPjae4DNI",https://cybersummitusa.com/summit/philadelphia20/,http://pbs.twimg.com/media/EfYrD71XgAcnQTj.jpg,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1293955476485545984,"How can you prevent a password attack? Check out @MrVanHorn's latest blog, “Everything You Need to Know About Password Attacks and Prevention”. https://t.co/kJpQ7uIYGe #cyberdefense #cyberattack https://t.co/X0PNrWDYWd",https://www.bluevoyant.com/blog/password-attacks-and-prevention,http://pbs.twimg.com/media/EfTf_x2VoAEEyx0.jpg,event
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1293879983564156928,Have you registered for the two-day @DataConnectors New York City Virtual Cybersecurity Summit from August 19-20? Meet the BlueVoyant team exhibiting at the event and join the #CISO panel discussions. Sign-up here: https://t.co/3HedsaF4PL #DataConnectors #virtualsummit https://t.co/7k6NO2hr2F,https://www.dataconnectors.com/events/nyc2020/?aff=BlueVoyant,http://pbs.twimg.com/media/EfSXiKfXYAIaviE.jpg,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1293831882317209601,"RT @CRN: Join @TheChannelCo on 8/20 for XChange+, an interactive virtual event designed to bring together the channel community for strateg…",,,event
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1293200921611112450,"RT @CyberSummitUSA: REMEMBER! The #Charlotte #VirtualCyberSecuritySummit is this Thursday, August 13th!

Don't miss your chance to meet wit…",,,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1292883409958772737,"A multilayer approach to prevention is your best defense against sophisticated #cyberattacks. Find out how our advanced Threat Intelligence, Managed Security Services (#MSS), and Professional Services can help you stay ahead of attacks: https://t.co/wwRZ6ypdM9 https://t.co/dyKcK8Fodx",https://www.bluevoyant.com/what-we-do/working-with-us,http://pbs.twimg.com/media/EfDMNZ7XYAElO98.jpg,event
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1292792812988235777,"Join @ISACALA's Annual Spring Virtual Conference from August 17th - 21st. We’ll be exhibiting at the event and hope to e-meet you there! Check out the list of workshops offered here: https://t.co/YNgnkJW7GG
#ISACA #2020VisionAndBeyond #CPE https://t.co/yLpfs9I3zp",http://www.cvent.com/events/2020-isaca-los-angeles-annual-conference/,http://pbs.twimg.com/media/EfDJn1YXgAAcLam.jpg,conference
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1291388565881004043,"On August 13th, we’ll be exhibiting virtually at @CyberSummitUSA’s Charlotte Cybersecurity Summit, for executives in North &amp; South Carolina. Sign-up FREE for access to all keynote discussions, and connect with renowned information security experts:  https://t.co/O8co42ccHh https://t.co/Vir21IPBIn",https://bit.ly/3a1Yo2k,http://pbs.twimg.com/media/EevZoOTWAAEvlNM.png,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1290980873677017092,"In 2017, a mid-sized municipality came under attack by a sophisticated threat actor, putting critical government services at risk. Learn how BlueVoyant helped the municipality rapidly recover from #Emotet #malware and prevented a repeat #databreach: https://t.co/xr2qLbunXS https://t.co/yURfjwKYDq",https://bit.ly/3gxepzL,http://pbs.twimg.com/media/EepXPjOWsAAdU9Z.png,event
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1290633593174102023,"Will you be joining us at the upcoming @DataConnectors Kansas City and Omaha Virtual Cybersecurity Summit taking place on Thursday, August 6th? We will be exhibiting at the event and hope to e-meet you there! You can get your pass here: https://t.co/TgTDHJSHfE #DataConnectors https://t.co/ACPWihIquL",https://www.dataconnectors.com/events/kc-omaha-2020/,http://pbs.twimg.com/media/EekdAKfWkAAfb5v.png,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1288831359033790464,Have you registered for the upcoming @DataConnectors Kansas City and Omaha Virtual Cybersecurity Summit taking place on  August 6th? We will be exhibiting at the event and hope to see you there! Sign-up today: https://t.co/TgTDHKaiEe #cybersecurityevent #DataConnectors https://t.co/yuxoCyjxyu,https://www.dataconnectors.com/events/kc-omaha-2020/,http://pbs.twimg.com/media/EeLZQXAXoAA7xin.png,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1286662422573527040,"Next week on July 28th, @CyberSummitUSA is bringing its Tampa Cybersecurity Summit to you from the comfort of your own home. Connect with fellow senior executives, as well as learn the latest defensive measures from thought leaders in the industry. https://t.co/2A5WTMYG65 https://t.co/yQwUuphwTC",https://bit.ly/2ZUKR9h,http://pbs.twimg.com/media/EdsRp6uXoAEZbxN.jpg,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1285960292963237890,"Tune into Nelson Chacón’s online session at CyberSecurity Evolution 2020 on July 24th at 2:30PM L / 3:30PM EST: “People, Processes and Technology: Protecting your Operations, Data and Brand”. Get your ticket here: https://t.co/d8Y8anscGV #MTics #virtualevent https://t.co/vrt6uBWeee",https://www.mticsproducciones.com/cybersecurity-evolution-2020/,http://pbs.twimg.com/tweet_video_thumb/Edid1mLXsAIDTY_.jpg,event
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1285186127830425600,"Mounting IIoT cyber risks must be addressed now to prevent a catastrophe, according to @LR_Foundation's ""Foresight review of cybersecurity for the Industrial IoT"". Read more via @SCMagazine: https://t.co/1GVlGcNgtn #IoT #cyberrisk https://t.co/AUj4PIZF2w",https://scmagazine.com/home/security-news/mounting-iiot-cyber-risks-must-be-addressed-now-to-prevent-catastrophe-report/,http://pbs.twimg.com/media/EdXl8NBWoAEMGdx.jpg,event
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1283748215959871490,"On July 28th, @CyberSummitUSA’s Tampa Cyber Security Summit goes virtual as it connects professionals responsible for protecting their companies’ critical infrastructures with innovative solution providers &amp; renowned security experts. Sign-up FREE: https://t.co/U9VLlnoVZE https://t.co/NOltplhzPs",https://bit.ly/38ZVHha,http://pbs.twimg.com/media/EdCUfQ0X0AAVkzU.jpg,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1283370730571227139,Will you be attending day one of the @DataConnectors Canada-West Virtual Cybersecurity Summit? We'll be joining the best of the cybersecurity industry for a day of insightful sessions and hope to e-meet you there! Join us here: https://t.co/qqqq7zjmLX #DataConnectors https://t.co/ivTrZzIuYy,https://www.dataconnectors.com/events/canada-west2020/,http://pbs.twimg.com/media/Ec9dEaaXYAANZk2.png,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1282993245656690688,Have you registered for the upcoming @DataConnectors Canada-West Virtual Cybersecurity Summit taking place from July 15 -16? We will be attending the event and hope to see you there! Sign-up today: https://t.co/qqqq7z1LUp #cybersecurityevent #virtualsummit https://t.co/jEZ9PvhUNr,https://www.dataconnectors.com/events/canada-west2020/,http://pbs.twimg.com/media/Ec34EpoWsAAfwvZ.png,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1281226601577902083,Will you be attending @Elevate_IT's TOLA Technology Summit tomorrow? Join us virtually for a full day of insightful discussions from industry experts and unrivalled peer-to-peer networking. We hope to see you there! Sign up here: https://t.co/6qSd1uxvzF #virtualevent https://t.co/02OeeMivPW,https://dfwtechnologysummit.com/register-to-attend,http://pbs.twimg.com/media/EcZsli-XkAUi_Nf.jpg,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1280456529498402818,This week on July 9th @DataConnectors is bringing the best of the cybersecurity industry together for its free Virtual Carolinas Cybersecurity Summit. We'll be attending the event and hope to meet you there! Register here: https://t.co/ReaYjXj7pe https://t.co/65BzNnOdMP,https://www.dataconnectors.com/events/carolinas2020/,http://pbs.twimg.com/media/EcTaNt2WkAEcXvl.jpg,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1277557426053472256,"On July 9th @DataConnectors is bringing the best of the cyber security industry together for its free Virtual Carolinas Cybersecurity Summit. Tune in for their educational sessions, keynote speaker &amp; CISO panel discussion. Register here: https://t.co/ReaYjXj7pe https://t.co/EHI27SHVTQ",https://www.dataconnectors.com/events/carolinas2020/,http://pbs.twimg.com/media/Ebn6IUkWoAAlucL.jpg,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1276530665270329347,Join us virtually at the @Elevate_IT: TOLA Technology Summit on July 10th for a full day of educational presentations from industry experts &amp; unrivalled peer-to-peer networking. We’ll be exhibiting at the event &amp; hope to meet you there! Register here: https://t.co/6qSd1uxvzF https://t.co/nXkdMe4XoB,https://dfwtechnologysummit.com/register-to-attend,http://pbs.twimg.com/media/Ebb_81XWsAEvchk.jpg,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1274009042105643010,Protecting your business operations is an expensive undertaking; being held hostage to ransomware can be even more costly. Our eBook identifies cybersecurity costs that can help you prepare for the eventuality of an intrusion into your environment. https://t.co/0b8iTOB9i4 https://t.co/JS99VTD9Dt,https://www.bluevoyant.com/economics-of-cybersecurity,http://pbs.twimg.com/media/Ea31SveXkAEH4uI.jpg,event
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1273238969870954497,Will you be attending tomorrow's @DataConnectors Virtual Sacramento Cybersecurity Conference? We're sponsoring the event and hope to meet you there! Sign-up now to secure your place: https://t.co/LlEfbtxXh4 #virtualevent #dataconnectors https://t.co/XxMYrz098h,https://www.dataconnectors.com/events/sacramento2020/,http://pbs.twimg.com/media/Eas5R1lXYAExFJj.jpg,conference
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1272906783300845568,"Don’t miss the @DataConnectors Virtual Sacramento Cybersecurity Summit this week on Thursday, June 18th.  Our team will be attending and hope to “e-meet” you there. Register now: https://t.co/LlEfbtPy8C #dataconnectors #cybersecurity https://t.co/AHvhAZN4mi",https://www.dataconnectors.com/events/sacramento2020/,http://pbs.twimg.com/media/EaoWcztXgAAIvTn.jpg,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1272547101990367232,"Whether you’re in IT, Security, DevOps or an Admin &amp; Data Architect, #SplunkLive! Virtual has something for you. We’re excited to be sponsors for this year’s event, but don’t take our word for it. See for yourself and join us here: https://t.co/bfucafqbtP https://t.co/9WYDWoI49W",http://splk.it/SplunkLive,http://pbs.twimg.com/media/Eaj-usFWAAM5CSN.jpg,event
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1270324770207399936,We're looking forward to meeting you virtually tomorrow at @DataConnectors Boston Cybersecurity Summit. Sign-up for your FREE pass: https://t.co/yPQ5UZXrPV https://t.co/HtLWgZtQ5w,https://www.dataconnectors.com/events/boston2020/,http://pbs.twimg.com/media/EaDqCx8XsAERylN.jpg,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1268225937889525760,"A multilayer approach to prevention is your best defense against sophisticated cyber attacks. Find out how our advanced cyber #threatintelligence, managed security services, and proactive professional services can help you stay ahead of attacks: https://t.co/wwRZ6ypdM9 #MSS https://t.co/ghk5lsMKdi",https://www.bluevoyant.com/what-we-do/working-with-us,http://pbs.twimg.com/media/EZmgDPMWoAEqM9N.jpg,event
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1268150440056807425,We're looking forward to meeting you virtually at @DataConnectors Seattle &amp; Portland Cybersecurity Summit. Sign-up for your FREE pass: https://t.co/Ay2YcQPm8n https://t.co/NBBqvxWv0w,https://www.dataconnectors.com/events/seattle-portland-2020/,http://pbs.twimg.com/media/EZlBOoOXYAA03cg.jpg,summit
BlueVoyant,,,,,,,https://twitter.com/BlueVoyant/status/1265606653388480512,Will you be attending tomorrow’s @DataConnectors Canada-East Virtual Cybersecurity Summit? We will be sponsoring the event and hope to “e-meet” you there. Sign-up for your FREE pass here: https://t.co/gq5F4t12x8 https://t.co/uhHw1vaNEY,https://www.dataconnectors.com/events/canada-east2020/,http://pbs.twimg.com/media/EZBWVspWAAALD63.jpg,summit
